Assay_Type	AvgSpotLen	BioSample	DATASTORE_filetype	DATASTORE_provider	DATASTORE_region	Experiment	LibrarySource	Library_Name	MBases	MBytes	Organism	Run	SRA_Sample	Sample_Name	individual	sex	tissue	BioProject	BioSampleModel	Center_Name	Consent	InsertSize	Instrument	LibraryLayout	LibrarySelection	LoadDate	Platform	ReleaseDate	SRA_Study	age	breed	cultivar	dev_stage	ecotype	isolate	strain
WGS	300	SAMN11245713	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575500	GENOMIC	264	4026	1661	Poecilia latipinna	SRR8785530	SRS4537851	P.lat._6F_H	15	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245713	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575472	GENOMIC	268	3977	1668	Poecilia latipinna	SRR8785558	SRS4537851	P.lat._6F_H	15	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245713	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575471	GENOMIC	267	3974	1670	Poecilia latipinna	SRR8785559	SRS4537851	P.lat._6F_H	15	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245713	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575469	GENOMIC	269	4012	1670	Poecilia latipinna	SRR8785561	SRS4537851	P.lat._6F_H	15	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245713	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575466	GENOMIC	266	3964	1667	Poecilia latipinna	SRR8785564	SRS4537851	P.lat._6F_H	15	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245713	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575465	GENOMIC	265	4025	1664	Poecilia latipinna	SRR8785565	SRS4537851	P.lat._6F_H	15	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245713	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575408	GENOMIC	261	4019	1695	Poecilia latipinna	SRR8785622	SRS4537851	P.lat._6F_H	15	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245713	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575407	GENOMIC	262	3998	1661	Poecilia latipinna	SRR8785623	SRS4537851	P.lat._6F_H	15	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245713	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575404	GENOMIC	257	3975	1617	Poecilia latipinna	SRR8785626	SRS4537851	P.lat._6F_H	15	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245713	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575403	GENOMIC	258	4018	1640	Poecilia latipinna	SRR8785627	SRS4537851	P.lat._6F_H	15	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245713	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575402	GENOMIC	259	4056	1653	Poecilia latipinna	SRR8785628	SRS4537851	P.lat._6F_H	15	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245713	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575401	GENOMIC	260	4021	1655	Poecilia latipinna	SRR8785629	SRS4537851	P.lat._6F_H	15	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245713	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575398	GENOMIC	255	3935	1715	Poecilia latipinna	SRR8785632	SRS4537851	P.lat._6F_H	15	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245713	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575397	GENOMIC	256	4009	1629	Poecilia latipinna	SRR8785633	SRS4537851	P.lat._6F_H	15	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245713	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575316	GENOMIC	331	2915	1356	Poecilia latipinna	SRR8785714	SRS4537851	P.lat._6F_H	15	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245713	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575846	GENOMIC	329	3216	1542	Poecilia latipinna	SRR8785717	SRS4537851	P.lat._6F_H	15	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245713	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575845	GENOMIC	330	3209	1542	Poecilia latipinna	SRR8785718	SRS4537851	P.lat._6F_H	15	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245713	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575701	GENOMIC	335	3377	1653	Poecilia latipinna	SRR8785862	SRS4537851	P.lat._6F_H	15	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245713	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575700	GENOMIC	334	3390	1661	Poecilia latipinna	SRR8785863	SRS4537851	P.lat._6F_H	15	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245713	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575699	GENOMIC	333	3400	1665	Poecilia latipinna	SRR8785864	SRS4537851	P.lat._6F_H	15	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245713	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575632	GENOMIC	263	4015	1665	Poecilia latipinna	SRR8785931	SRS4537851	P.lat._6F_H	15	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245716	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575548	GENOMIC	309	4792	1967	Poecilia latipinna	SRR8785481	SRS4537858	P.lat._7M_H	18	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245716	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575547	GENOMIC	310	4790	1970	Poecilia latipinna	SRR8785483	SRS4537858	P.lat._7M_H	18	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245716	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575546	GENOMIC	307	4778	1974	Poecilia latipinna	SRR8785484	SRS4537858	P.lat._7M_H	18	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245716	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575545	GENOMIC	308	4788	1975	Poecilia latipinna	SRR8785485	SRS4537858	P.lat._7M_H	18	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245716	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575544	GENOMIC	305	4782	1959	Poecilia latipinna	SRR8785486	SRS4537858	P.lat._7M_H	18	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245716	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575543	GENOMIC	306	4789	2010	Poecilia latipinna	SRR8785487	SRS4537858	P.lat._7M_H	18	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245716	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575542	GENOMIC	303	4789	1947	Poecilia latipinna	SRR8785488	SRS4537858	P.lat._7M_H	18	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245716	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575541	GENOMIC	304	4802	1947	Poecilia latipinna	SRR8785489	SRS4537858	P.lat._7M_H	18	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245716	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575540	GENOMIC	311	4728	1979	Poecilia latipinna	SRR8785490	SRS4537858	P.lat._7M_H	18	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245716	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575539	GENOMIC	312	4729	1979	Poecilia latipinna	SRR8785491	SRS4537858	P.lat._7M_H	18	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245716	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575483	GENOMIC	351	5009	2423	Poecilia latipinna	SRR8785547	SRS4537858	P.lat._7M_H	18	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245716	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575482	GENOMIC	352	4565	2140	Poecilia latipinna	SRR8785548	SRS4537858	P.lat._7M_H	18	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245716	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575475	GENOMIC	350	5021	2422	Poecilia latipinna	SRR8785555	SRS4537858	P.lat._7M_H	18	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245716	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575340	GENOMIC	354	5324	2626	Poecilia latipinna	SRR8785690	SRS4537858	P.lat._7M_H	18	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245716	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575339	GENOMIC	353	5359	2639	Poecilia latipinna	SRR8785691	SRS4537858	P.lat._7M_H	18	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245716	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575338	GENOMIC	356	5287	2608	Poecilia latipinna	SRR8785692	SRS4537858	P.lat._7M_H	18	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245716	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575337	GENOMIC	355	5308	2620	Poecilia latipinna	SRR8785693	SRS4537858	P.lat._7M_H	18	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245716	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575755	GENOMIC	301	4773	1931	Poecilia latipinna	SRR8785808	SRS4537858	P.lat._7M_H	18	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245716	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575754	GENOMIC	302	4745	1921	Poecilia latipinna	SRR8785809	SRS4537858	P.lat._7M_H	18	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245716	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575743	GENOMIC	300	4658	2018	Poecilia latipinna	SRR8785820	SRS4537858	P.lat._7M_H	18	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245716	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575667	GENOMIC	314	4768	1976	Poecilia latipinna	SRR8785896	SRS4537858	P.lat._7M_H	18	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245716	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575666	GENOMIC	313	4746	1982	Poecilia latipinna	SRR8785897	SRS4537858	P.lat._7M_H	18	male	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245711	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575422	GENOMIC	232	4968	2037	Poecilia latipinna	SRR8785608	SRS4537870	P.lat._1F_H	13	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245711	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575421	GENOMIC	231	4977	2074	Poecilia latipinna	SRR8785609	SRS4537870	P.lat._1F_H	13	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245711	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575418	GENOMIC	226	4966	1991	Poecilia latipinna	SRR8785612	SRS4537870	P.lat._1F_H	13	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245711	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575417	GENOMIC	225	4843	2084	Poecilia latipinna	SRR8785613	SRS4537870	P.lat._1F_H	13	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245711	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575416	GENOMIC	228	4981	2008	Poecilia latipinna	SRR8785614	SRS4537870	P.lat._1F_H	13	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245711	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575415	GENOMIC	227	4936	1982	Poecilia latipinna	SRR8785615	SRS4537870	P.lat._1F_H	13	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245711	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575414	GENOMIC	230	4972	2020	Poecilia latipinna	SRR8785616	SRS4537870	P.lat._1F_H	13	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	300	SAMN11245711	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575413	GENOMIC	229	4991	2007	Poecilia latipinna	SRR8785617	SRS4537870	P.lat._1F_H	13	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245711	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575412	GENOMIC	318	5563	2695	Poecilia latipinna	SRR8785618	SRS4537870	P.lat._1F_H	13	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245711	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575411	GENOMIC	317	4711	2172	Poecilia latipinna	SRR8785619	SRS4537870	P.lat._1F_H	13	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
WGS	250	SAMN11245711	fastq sra	gs s3	gs.US s3.us-east-1	SRX5575410	GENOMIC	320	5508	2674	Poecilia latipinna	SRR8785620	SRS4537870	P.lat._1F_H	13	female	head	PRJNA528814	Model organism or animal	UNIVERSITY COLLEGE LONDON	public	0	Illumina HiSeq 4000	PAIRED	unspecified	3/26/19	ILLUMINA	1/27/20	SRP189425	adult	not applicable	not applicable	adult	not applicable	not applicable	not applicable
